,STATION,NAME,DATE,Precipitation (inches),Snowfall (inches),Snow Depth (inches),Avg Hourly Temp (Fahrenheit),Highest Hourly Temp (Fahrenheit),Lowest Hourly Temp (Fahrenheit),Temperature at Observation (Fahrenheit),Year,Month,Day,Month & Day,Year & Month
15429,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-05-30,0.92,0.0,0.0,,76.0,65.0,,1982,5,30,05-30,1982-05
15430,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-05-31,0.35,0.0,0.0,,67.0,54.0,,1982,5,31,05-31,1982-05
15431,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-01,0.0,0.0,0.0,,70.0,46.0,,1982,6,1,06-01,1982-06
15432,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-02,0.07,0.0,0.0,,63.0,58.0,,1982,6,2,06-02,1982-06
15433,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-03,0.4,0.0,0.0,,66.0,57.0,,1982,6,3,06-03,1982-06
15434,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-04,0.02,0.0,0.0,,68.0,57.0,,1982,6,4,06-04,1982-06
15435,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-05,0.0,0.0,0.0,,74.0,53.0,,1982,6,5,06-05,1982-06
15436,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-06,0.0,0.0,0.0,,81.0,63.0,,1982,6,6,06-06,1982-06
15437,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-07,0.32,0.0,0.0,,80.0,65.0,,1982,6,7,06-07,1982-06
15438,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-08,0.03,0.0,0.0,,89.0,66.0,,1982,6,8,06-08,1982-06
15439,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-09,1.7,0.0,0.0,,79.0,60.0,,1982,6,9,06-09,1982-06
15440,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-10,0.0,0.0,0.0,,77.0,51.0,,1982,6,10,06-10,1982-06
15441,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-11,0.12,0.0,0.0,,68.0,61.0,,1982,6,11,06-11,1982-06
15442,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-12,0.0,0.0,0.0,,74.0,59.0,,1982,6,12,06-12,1982-06
15443,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-13,0.0,0.0,0.0,,81.0,59.0,,1982,6,13,06-13,1982-06
15444,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-14,0.07,0.0,0.0,,80.0,64.0,,1982,6,14,06-14,1982-06
15445,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-15,0.93,0.0,0.0,,79.0,65.0,,1982,6,15,06-15,1982-06
15446,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-16,0.0,0.0,0.0,,76.0,62.0,,1982,6,16,06-16,1982-06
15447,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-17,0.0,0.0,0.0,,83.0,60.0,,1982,6,17,06-17,1982-06
15448,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-18,0.0,0.0,0.0,,81.0,65.0,,1982,6,18,06-18,1982-06
15449,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-19,0.0,0.0,0.0,,78.0,60.0,,1982,6,19,06-19,1982-06
15450,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-20,0.0,0.0,0.0,,84.0,66.0,,1982,6,20,06-20,1982-06
15451,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-21,0.0,0.0,0.0,,86.0,62.0,,1982,6,21,06-21,1982-06
15452,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-22,0.0,0.0,0.0,,84.0,65.0,,1982,6,22,06-22,1982-06
15453,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-23,0.0,0.0,0.0,,81.0,66.0,,1982,6,23,06-23,1982-06
15454,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-24,0.0,0.0,0.0,,87.0,68.0,,1982,6,24,06-24,1982-06
15455,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-25,0.55,0.0,0.0,,84.0,71.0,,1982,6,25,06-25,1982-06
15456,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-26,0.0,0.0,0.0,,85.0,69.0,,1982,6,26,06-26,1982-06
15457,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-27,0.47,0.0,0.0,,84.0,73.0,,1982,6,27,06-27,1982-06
15458,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-28,0.0,0.0,0.0,,87.0,70.0,,1982,6,28,06-28,1982-06
15459,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-29,0.0,0.0,0.0,,93.0,71.0,,1982,6,29,06-29,1982-06
15460,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-06-30,0.0,0.0,0.0,,83.0,72.0,,1982,6,30,06-30,1982-06
15461,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-01,0.1,0.0,0.0,,79.0,68.0,,1982,7,1,07-01,1982-07
15462,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-02,0.0,0.0,0.0,,92.0,73.0,,1982,7,2,07-02,1982-07
15463,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-03,0.0,0.0,0.0,,96.0,80.0,,1982,7,3,07-03,1982-07
15464,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-04,0.0,0.0,0.0,,96.0,80.0,,1982,7,4,07-04,1982-07
15465,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-05,0.0,0.0,0.0,,93.0,77.0,,1982,7,5,07-05,1982-07
15466,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-06,0.0,0.0,0.0,,90.0,75.0,,1982,7,6,07-06,1982-07
15467,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-07,0.0,0.0,0.0,,87.0,69.0,,1982,7,7,07-07,1982-07
15468,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-08,0.0,0.0,0.0,,89.0,68.0,,1982,7,8,07-08,1982-07
15469,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-09,0.25,0.0,0.0,,84.0,73.0,,1982,7,9,07-09,1982-07
15470,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-10,0.93,0.0,0.0,,83.0,70.0,,1982,7,10,07-10,1982-07
15471,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-11,0.0,0.0,0.0,,85.0,67.0,,1982,7,11,07-11,1982-07
15472,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-12,0.0,0.0,0.0,,91.0,68.0,,1982,7,12,07-12,1982-07
15473,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-13,0.61,0.0,0.0,,88.0,71.0,,1982,7,13,07-13,1982-07
15474,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-14,0.19,0.0,0.0,,85.0,72.0,,1982,7,14,07-14,1982-07
15475,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-15,0.0,0.0,0.0,,91.0,77.0,,1982,7,15,07-15,1982-07
15476,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-16,0.0,0.0,0.0,,93.0,79.0,,1982,7,16,07-16,1982-07
15477,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-17,0.0,0.0,0.0,,95.0,81.0,,1982,7,17,07-17,1982-07
15478,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-18,0.0,0.0,0.0,,96.0,82.0,,1982,7,18,07-18,1982-07
15479,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-19,0.0,0.0,0.0,,94.0,82.0,,1982,7,19,07-19,1982-07
15480,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-20,0.0,0.0,0.0,,96.0,80.0,,1982,7,20,07-20,1982-07
15481,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-21,0.53,0.0,0.0,,92.0,70.0,,1982,7,21,07-21,1982-07
15482,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-22,0.0,0.0,0.0,,89.0,77.0,,1982,7,22,07-22,1982-07
15483,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-23,0.0,0.0,0.0,,87.0,71.0,,1982,7,23,07-23,1982-07
15484,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-24,0.0,0.0,0.0,,87.0,70.0,,1982,7,24,07-24,1982-07
15485,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-25,0.0,0.0,0.0,,90.0,71.0,,1982,7,25,07-25,1982-07
15486,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-26,0.0,0.0,0.0,,93.0,77.0,,1982,7,26,07-26,1982-07
15487,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-27,0.04,0.0,0.0,,92.0,77.0,,1982,7,27,07-27,1982-07
15488,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-28,0.0,0.0,0.0,,85.0,74.0,,1982,7,28,07-28,1982-07
15489,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-29,0.0,0.0,0.0,,86.0,69.0,,1982,7,29,07-29,1982-07
15490,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-30,0.0,0.0,0.0,,85.0,70.0,,1982,7,30,07-30,1982-07
15491,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-07-31,0.0,0.0,0.0,,89.0,64.0,,1982,7,31,07-31,1982-07
15492,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-01,0.0,0.0,0.0,,94.0,71.0,,1982,8,1,08-01,1982-08
15493,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-02,0.0,0.0,0.0,,95.0,76.0,,1982,8,2,08-02,1982-08
15494,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-03,0.0,0.0,0.0,,99.0,81.0,,1982,8,3,08-03,1982-08
15495,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-04,0.0,0.0,0.0,,99.0,80.0,,1982,8,4,08-04,1982-08
15496,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-05,1.78,0.0,0.0,,87.0,74.0,,1982,8,5,08-05,1982-08
15497,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-06,0.06,0.0,0.0,,87.0,76.0,,1982,8,6,08-06,1982-08
15498,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-07,0.0,0.0,0.0,,88.0,77.0,,1982,8,7,08-07,1982-08
15499,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-08,0.0,0.0,0.0,,91.0,73.0,,1982,8,8,08-08,1982-08
15500,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-09,0.0,0.0,0.0,,84.0,66.0,,1982,8,9,08-09,1982-08
15501,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-10,0.33,0.0,0.0,,71.0,61.0,,1982,8,10,08-10,1982-08
15502,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-11,0.0,0.0,0.0,,75.0,60.0,,1982,8,11,08-11,1982-08
15503,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-12,4.03,0.0,0.0,,74.0,66.0,,1982,8,12,08-12,1982-08
15504,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-13,2.35,0.0,0.0,,78.0,68.0,,1982,8,13,08-13,1982-08
15505,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-14,0.02,0.0,0.0,,81.0,70.0,,1982,8,14,08-14,1982-08
15506,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-15,0.04,0.0,0.0,,90.0,75.0,,1982,8,15,08-15,1982-08
15507,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-16,0.0,0.0,0.0,,81.0,75.0,,1982,8,16,08-16,1982-08
15508,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-17,0.0,0.0,0.0,,85.0,70.0,,1982,8,17,08-17,1982-08
15509,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-18,0.0,0.0,0.0,,87.0,66.0,,1982,8,18,08-18,1982-08
15510,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-19,0.0,0.0,0.0,,90.0,72.0,,1982,8,19,08-19,1982-08
15511,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-20,0.0,0.0,0.0,,84.0,70.0,,1982,8,20,08-20,1982-08
15512,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-21,0.0,0.0,0.0,,86.0,65.0,,1982,8,21,08-21,1982-08
15513,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-22,0.0,0.0,0.0,,92.0,70.0,,1982,8,22,08-22,1982-08
15514,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-23,0.42,0.0,0.0,,84.0,70.0,,1982,8,23,08-23,1982-08
15515,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-24,0.02,0.0,0.0,,81.0,64.0,,1982,8,24,08-24,1982-08
15516,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-25,0.0,0.0,0.0,,82.0,62.0,,1982,8,25,08-25,1982-08
15517,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-26,1.7,0.0,0.0,,76.0,68.0,,1982,8,26,08-26,1982-08
15518,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-27,0.0,0.0,0.0,,79.0,68.0,,1982,8,27,08-27,1982-08
15519,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-28,0.0,0.0,0.0,,73.0,68.0,,1982,8,28,08-28,1982-08
15520,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-29,0.0,0.0,0.0,,84.0,68.0,,1982,8,29,08-29,1982-08
15521,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-30,0.77,0.0,0.0,,87.0,70.0,,1982,8,30,08-30,1982-08
15522,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-08-31,0.12,0.0,0.0,,86.0,77.0,,1982,8,31,08-31,1982-08
15523,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-01,0.13,0.0,0.0,,87.0,76.0,,1982,9,1,09-01,1982-09
15524,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-02,0.0,0.0,0.0,,81.0,67.0,,1982,9,2,09-02,1982-09
15525,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-03,0.0,0.0,0.0,,86.0,63.0,,1982,9,3,09-03,1982-09
15526,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-04,0.0,0.0,0.0,,88.0,67.0,,1982,9,4,09-04,1982-09
15527,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-05,0.0,0.0,0.0,,85.0,70.0,,1982,9,5,09-05,1982-09
15528,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-06,0.31,0.0,0.0,,76.0,68.0,,1982,9,6,09-06,1982-09
15529,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-07,0.13,0.0,0.0,,79.0,67.0,,1982,9,7,09-07,1982-09
15530,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-08,0.07,0.0,0.0,,81.0,69.0,,1982,9,8,09-08,1982-09
15531,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-09,0.0,0.0,0.0,,84.0,70.0,,1982,9,9,09-09,1982-09
15532,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-10,0.0,0.0,0.0,,88.0,74.0,,1982,9,10,09-10,1982-09
15533,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-11,0.0,0.0,0.0,,88.0,72.0,,1982,9,11,09-11,1982-09
15534,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-12,0.08,0.0,0.0,,89.0,71.0,,1982,9,12,09-12,1982-09
15535,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-13,0.01,0.0,0.0,,89.0,69.0,,1982,9,13,09-13,1982-09
15536,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-14,0.46,0.0,0.0,,81.0,66.0,,1982,9,14,09-14,1982-09
15537,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-15,0.0,0.0,0.0,,70.0,59.0,,1982,9,15,09-15,1982-09
15538,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-16,0.0,0.0,0.0,,75.0,54.0,,1982,9,16,09-16,1982-09
15539,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-17,0.09,0.0,0.0,,80.0,59.0,,1982,9,17,09-17,1982-09
15540,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-18,0.0,0.0,0.0,,72.0,54.0,,1982,9,18,09-18,1982-09
15541,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-19,0.0,0.0,0.0,,77.0,54.0,,1982,9,19,09-19,1982-09
15542,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-20,0.0,0.0,0.0,,62.0,50.0,,1982,9,20,09-20,1982-09
15543,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-21,0.0,0.0,0.0,,65.0,44.0,,1982,9,21,09-21,1982-09
15544,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-22,0.0,0.0,0.0,,73.0,46.0,,1982,9,22,09-22,1982-09
15545,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-23,0.01,0.0,0.0,,73.0,59.0,,1982,9,23,09-23,1982-09
15546,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-24,0.0,0.0,0.0,,73.0,55.0,,1982,9,24,09-24,1982-09
15547,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-25,0.0,0.0,0.0,,70.0,50.0,,1982,9,25,09-25,1982-09
15548,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-26,0.0,0.0,0.0,,70.0,50.0,,1982,9,26,09-26,1982-09
15549,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-27,0.0,0.0,0.0,,76.0,52.0,,1982,9,27,09-27,1982-09
15550,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-28,0.0,0.0,0.0,,87.0,67.0,,1982,9,28,09-28,1982-09
15551,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-29,0.0,0.0,0.0,,84.0,70.0,,1982,9,29,09-29,1982-09
15552,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-09-30,0.0,0.0,0.0,,86.0,69.0,,1982,9,30,09-30,1982-09
15553,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-01,0.0,0.0,0.0,,84.0,66.0,,1982,10,1,10-01,1982-10
15554,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-02,0.01,0.0,0.0,,80.0,62.0,,1982,10,2,10-02,1982-10
15555,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-03,0.0,0.0,0.0,,80.0,54.0,,1982,10,3,10-03,1982-10
15556,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-04,0.0,0.0,0.0,,81.0,54.0,,1982,10,4,10-04,1982-10
15557,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-05,0.0,0.0,0.0,,89.0,70.0,,1982,10,5,10-05,1982-10
15558,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-06,0.3,0.0,0.0,,76.0,52.0,,1982,10,6,10-06,1982-10
15559,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-07,0.0,0.0,0.0,,77.0,50.0,,1982,10,7,10-07,1982-10
15560,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-08,0.42,0.0,0.0,,80.0,66.0,,1982,10,8,10-08,1982-10
15561,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-09,0.0,0.0,0.0,,72.0,55.0,,1982,10,9,10-09,1982-10
15562,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-10,0.0,0.0,0.0,,59.0,54.0,,1982,10,10,10-10,1982-10
15563,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-11,0.0,0.0,0.0,,64.0,52.0,,1982,10,11,10-11,1982-10
15564,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-12,0.0,0.0,0.0,,67.0,48.0,,1982,10,12,10-12,1982-10
15565,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-13,0.0,0.0,0.0,,59.0,45.0,,1982,10,13,10-13,1982-10
15566,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-14,0.0,0.0,0.0,,72.0,41.0,,1982,10,14,10-14,1982-10
15567,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-15,0.0,0.0,0.0,,75.0,49.0,,1982,10,15,10-15,1982-10
15568,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-16,0.0,0.0,0.0,,65.0,40.0,,1982,10,16,10-16,1982-10
15569,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-17,0.0,0.0,0.0,,75.0,50.0,,1982,10,17,10-17,1982-10
15570,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-18,0.0,0.0,0.0,,77.0,53.0,,1982,10,18,10-18,1982-10
15571,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-19,0.01,0.0,0.0,,75.0,44.0,,1982,10,19,10-19,1982-10
15572,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-20,0.0,0.0,0.0,,53.0,38.0,,1982,10,20,10-20,1982-10
15573,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-21,0.0,0.0,0.0,,55.0,30.0,,1982,10,21,10-21,1982-10
15574,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-22,0.0,0.0,0.0,,60.0,32.0,,1982,10,22,10-22,1982-10
15575,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-23,0.0,0.0,0.0,,64.0,38.0,,1982,10,23,10-23,1982-10
15576,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-24,0.0,0.0,0.0,,66.0,37.0,,1982,10,24,10-24,1982-10
15577,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-25,0.0,0.0,0.0,,70.0,40.0,,1982,10,25,10-25,1982-10
15578,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-26,0.0,0.0,0.0,,67.0,42.0,,1982,10,26,10-26,1982-10
15579,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-27,0.0,0.0,0.0,,74.0,57.0,,1982,10,27,10-27,1982-10
15580,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-28,0.82,0.0,0.0,,67.0,51.0,,1982,10,28,10-28,1982-10
15581,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-29,0.0,0.0,0.0,,69.0,45.0,,1982,10,29,10-29,1982-10
15582,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-30,0.0,0.0,0.0,,69.0,54.0,,1982,10,30,10-30,1982-10
15583,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-10-31,0.0,0.0,0.0,,80.0,63.0,,1982,10,31,10-31,1982-10
15584,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-01,0.0,0.0,0.0,,77.0,57.0,,1982,11,1,11-01,1982-11
15585,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-02,0.0,0.0,0.0,,63.0,48.0,,1982,11,2,11-02,1982-11
15586,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-03,0.0,0.0,0.0,,50.0,34.0,,1982,11,3,11-03,1982-11
15587,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-04,0.0,0.0,0.0,,40.0,28.0,,1982,11,4,11-04,1982-11
15588,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-05,0.0,0.0,0.0,,44.0,25.0,,1982,11,5,11-05,1982-11
15589,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-06,0.0,0.0,0.0,,65.0,34.0,,1982,11,6,11-06,1982-11
15590,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-07,0.0,0.0,0.0,,69.0,52.0,,1982,11,7,11-07,1982-11
15591,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-08,0.0,0.0,0.0,,68.0,56.0,,1982,11,8,11-08,1982-11
15592,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-09,0.0,0.0,0.0,,74.0,59.0,,1982,11,9,11-09,1982-11
15593,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-10,0.0,0.0,0.0,,69.0,57.0,,1982,11,10,11-10,1982-11
15594,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-11,1.16,0.0,0.0,,70.0,55.0,,1982,11,11,11-11,1982-11
15595,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-12,0.0,0.0,0.0,,55.0,24.0,,1982,11,12,11-12,1982-11
15596,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-13,0.0,0.0,0.0,,42.0,21.0,,1982,11,13,11-13,1982-11
15597,USW00013988,"KANSAS CITY DOWNTOWN AIRPORT, MO US",1982-11-14,0.0,0.0,0.0,,40.0,27.0,,1982,11,14,11-14,1982-11
